#      wavelength (Angstrom)  Normalized Flux (Dimensionless)
       6463.2779     0.949001
       6463.3210     0.998802
       6463.3641     0.996903
       6463.4072      1.01937
       6463.4504     0.998282
       6463.4935     0.955281
       6463.5366     0.987167
       6463.5797      1.00480
       6463.6228     0.991520
       6463.6660      1.00004
       6463.7091      1.00760
       6463.7522      1.01483
       6463.7953      1.01609
       6463.8384      1.01138
       6463.8816      1.01627
       6463.9247      1.01390
       6463.9678      1.00982
       6464.0109      1.04227
       6464.0541      1.06086
       6464.0972      1.01782
       6464.1403      1.01207
       6464.1834      1.02908
       6464.2266     0.983893
       6464.2697     0.986202
       6464.3128     0.982762
       6464.3559     0.992553
       6464.3991      1.02942
       6464.4422      1.00240
       6464.4853      1.00955
       6464.5284      1.01650
       6464.5716      1.00992
       6464.6147     0.988790
       6464.6578     0.985149
       6464.7009     0.991363
       6464.7441     0.993391
       6464.7872      1.01558
       6464.8303      1.03492
       6464.8735      1.00920
       6464.9166     0.983331
       6464.9597     0.991334
       6465.0028     0.990012
       6465.0460     0.993504
       6465.0891      1.01063
       6465.1322      1.02095
       6465.1754      1.06177
       6465.2185      1.02588
       6465.2616      1.00238
       6465.3048     0.977285
       6465.3479     0.995426
       6465.3910      1.02099
       6465.4342      1.00738
       6465.4773      1.04216
       6465.5204      1.06550
       6465.5636      1.02539
       6465.6067      1.01261
       6465.6498      1.00975
       6465.6930      1.01083
       6465.7361      1.01517
       6465.7792      1.00131
       6465.8224     0.982091
       6465.8655     0.979019
       6465.9086     0.983984
       6465.9518     0.986946
       6465.9949     0.985818
       6466.0380     0.990944
       6466.0812     0.990487
       6466.1243     0.985472
       6466.1675     0.972435
       6466.2106     0.980628
       6466.2537     0.988446
       6466.2969     0.962434
       6466.3400      1.00775
       6466.3831      1.05119
       6466.4263      1.01598
       6466.4694      1.01707
       6466.5126      1.00699
       6466.5557     0.977680
       6466.5988     0.991557
       6466.6420     0.995415
       6466.6851     0.966406
       6466.7283     0.965345
       6466.7714     0.980863
       6466.8145     0.984382
       6466.8577      1.00366
       6466.9008      1.00096
       6466.9440     0.968616
       6466.9871      1.00230
       6467.0303     0.989204
       6467.0734     0.974085
       6467.1165     0.985486
       6467.1597     0.984789
       6467.2028     0.978782
       6467.2460     0.978612
       6467.2891      1.00770
       6467.3323     0.980129
       6467.3754     0.991705
       6467.4186      1.00869
       6467.4617      1.00851
       6467.5049     0.991545
       6467.5480      1.00944
       6467.5912      1.03808
       6467.6343      1.07736
       6467.6774      1.07952
       6467.7206      1.01921
       6467.7637     0.992328
       6467.8069      1.01557
       6467.8500     0.996438
       6467.8932     0.968265
       6467.9363     0.962293
       6467.9795     0.930477
       6468.0226     0.914883
       6468.0658     0.959698
       6468.1089     0.996371
       6468.1521     0.996402
       6468.1952      1.03470
       6468.2384     0.981615
       6468.2815      1.03577
       6468.3247      1.03902
       6468.3678      1.01883
       6468.4110      1.01060
       6468.4542      1.01554
       6468.4973     0.979623
       6468.5405     0.952159
       6468.5836     0.962735
       6468.6268     0.997609
       6468.6699      1.01770
       6468.7131      1.02313
       6468.7562      1.02361
       6468.7994      1.01392
       6468.8425     0.997613
       6468.8857     0.964210
       6468.9288     0.936883
       6468.9720     0.937955
       6469.0152     0.982100
       6469.0583      1.03232
       6469.1015      1.01600
       6469.1446     0.991622
       6469.1878     0.989752
       6469.2309      1.01080
       6469.2741      1.00667
       6469.3173      1.00938
       6469.3604      1.01152
       6469.4036      1.01501
       6469.4467      1.01943
       6469.4899      1.02412
       6469.5331      1.00630
       6469.5762      1.01961
       6469.6194      1.01348
       6469.6625     0.984435
       6469.7057     0.995415
       6469.7489      1.02771
       6469.7920      1.02733
       6469.8352      1.01701
       6469.8784      1.03103
       6469.9215      1.01768
       6469.9647     0.999892
       6470.0078      1.03293
       6470.0510      1.01024
       6470.0942      1.00570
       6470.1373     0.994371
       6470.1805     0.992110
       6470.2237      1.02498
       6470.2668      1.04037
       6470.3100      1.00997
       6470.3532     0.974362
       6470.3963     0.986128
       6470.4395     0.992541
       6470.4827     0.999093
       6470.5258      1.00143
       6470.5690      1.01929
       6470.6122      1.03648
       6470.6553      1.01565
       6470.6985     0.995908
       6470.7417      1.00208
       6470.7848     0.999152
       6470.8280     0.981318
       6470.8712     0.949756
       6470.9143     0.946137
       6470.9575      1.00627
       6471.0007      1.05430
       6471.0438      1.03967
       6471.0870     0.996987
       6471.1302     0.978409
       6471.1734     0.989468
       6471.2165     0.978451
       6471.2597     0.990194
       6471.3029      1.05304
       6471.3460     0.999068
       6471.3892     0.968701
       6471.4324     0.985362
       6471.4756     0.996647
       6471.5187     0.995386
       6471.5619     0.995209
       6471.6051      1.02791
       6471.6483      1.03132
       6471.6914     0.997200
       6471.7346     0.988215
       6471.7778      1.01426
       6471.8210      1.02889
       6471.8641     0.992610
       6471.9073      1.00388
       6471.9505      1.02035
       6471.9937     0.996175
       6472.0368      1.03103
       6472.0800      1.01751
       6472.1232     0.982694
       6472.1664     0.935558
       6472.2095     0.983850
       6472.2527      1.01862
       6472.2959      1.05965
       6472.3391      1.07614
       6472.3823      1.02798
       6472.4254      1.01705
       6472.4686      1.00609
       6472.5118      1.00695
       6472.5550     0.986653
       6472.5982     0.977155
       6472.6413     0.979219
       6472.6845     0.979468
       6472.7277     0.995559
       6472.7709      1.02028
       6472.8141      1.00891
       6472.8572     0.959802
       6472.9004     0.976655
       6472.9436      1.03219
       6472.9868      1.03681
       6473.0300     0.997627
       6473.0732     0.990259
       6473.1163      1.00556
       6473.1595     0.972286
       6473.2027     0.953078
       6473.2459     0.955337
       6473.2891     0.984329
       6473.3323      1.02282
       6473.3755     0.991687
       6473.4186     0.957586
       6473.4618     0.976506
       6473.5050     0.994924
       6473.5482     0.996816
       6473.5914      1.00069
       6473.6346      1.00624
       6473.6778      1.00247
       6473.7209     0.982123
       6473.7641     0.957079
       6473.8073     0.968209
       6473.8505      1.01144
       6473.8937      1.02069
       6473.9369      1.02003
       6473.9801     0.987266
       6474.0233     0.969270
       6474.0665      1.01054
       6474.1096      1.03048
       6474.1528      1.05637
       6474.1960      1.01627
       6474.2392      1.00906
       6474.2824     0.987769
       6474.3256      1.04794
       6474.3688      1.00944
       6474.4120     0.964381
       6474.4552     0.967453
       6474.4984     0.978058
       6474.5416      1.01088
       6474.5848      1.02843
       6474.6280      1.01290
       6474.6712     0.993617
       6474.7143     0.992107
       6474.7575     0.990012
       6474.8007     0.986118
       6474.8439     0.994050
       6474.8871     0.967622
       6474.9303     0.953513
       6474.9735     0.960639
       6475.0167     0.958802
       6475.0599      1.03285
       6475.1031      1.02728
       6475.1463     0.990444
       6475.1895     0.952908
       6475.2327     0.992460
       6475.2759      1.00613
       6475.3191      1.01899
       6475.3623      1.01434
       6475.4055      1.04046
       6475.4487      1.04599
       6475.4919      1.01948
       6475.5351     0.992321
       6475.5783     0.991017
       6475.6215      1.01589
       6475.6647      1.03422
       6475.7079      1.01206
       6475.7511      1.00071
       6475.7943      1.01642
       6475.8375      1.01666
       6475.8807      1.04209
       6475.9239      1.02068
       6475.9671      1.02180
       6476.0103      1.05051
       6476.0535      1.06868
       6476.0967      1.03746
       6476.1399      1.00179
       6476.1831      1.03583
       6476.2263      1.05067
       6476.2695      1.04119
       6476.3127      1.01800
       6476.3560      1.02068
       6476.3992      1.04581
       6476.4424      1.01475
       6476.4856      1.02038
       6476.5288      1.04647
       6476.5720      1.03132
       6476.6152      1.01233
       6476.6584      1.01162
       6476.7016     0.998578
       6476.7448     0.971744
       6476.7880     0.960306
       6476.8312     0.966973
       6476.8744     0.960219
       6476.9176     0.935306
       6476.9609     0.943481
       6477.0041     0.958125
       6477.0473     0.979720
       6477.0905     0.990140
       6477.1337      1.00490
       6477.1769      1.00960
       6477.2201      1.03620
       6477.2633      1.05342
       6477.3065      1.03718
       6477.3498      1.01539
       6477.3930     0.994041
       6477.4362     0.984388
       6477.4794     0.992359
       6477.5226     0.979622
       6477.5658     0.968077
       6477.6090     0.930463
       6477.6522     0.913641
       6477.6955     0.972987
       6477.7387      1.02905
